Cat,Light,GBR,H2O,Average,Real
56.60979843,,56.18261535,56.31894261,56.24466821,61.59
47.47555445,,51.22422489,51.76555524,50.86283577,52.16
46.3372951,,53.47596467,52.28551245,51.33387107,46.04
58.0967023,,57.44655227,57.40607311,57.68155621,59.96
54.87669827,,56.15681516,55.90626809,55.88577926,56.61
52.55416773,,52.57256113,56.22727853,53.47349746,52.54
51.75076474,,51.77484402,49.67115101,51.43418555,52.54
52.31274581,,48.58678929,52.23295093,51.3331928,52.23
56.50718833,,55.85035107,57.3471788,56.74602033,57.42
57.70907082,,57.32982275,58.00306864,58.35558376,59.96
53.60605841,,51.14169962,49.87093121,51.60161339,57.01
58.81292957,,57.45517737,58.58727083,58.72625066,59.96
54.04710065,,54.31804696,53.80097316,53.88951502,52.37
56.26396041,,55.14616261,53.33393415,54.75940458,57.8
47.42944518,,50.23572744,45.51016038,46.1971831,41.36
54.31006046,,56.46788402,54.07868342,55.39967643,56.82
57.41931158,,55.84101881,56.99348525,56.74349377,57.42
52.63050108,,51.14730104,50.00157841,51.63895961,57.01
54.09712329,,56.0553964,55.25042949,54.63367781,56.82
52.67747417,,51.26356605,52.50781097,52.13458434,49.98
56.15469905,,54.69213849,54.62086227,54.66555507,60.65
58.45405709,,58.42190631,58.02859356,57.05740204,51.4
56.68558845,,54.65141219,52.12809384,54.15214504,57.8
51.76264152,,52.5209688,52.61039849,52.42145645,52.54
51.1552543,,50.94389401,51.01503034,51.29348302,52.16
56.85790491,,55.70241833,55.85658345,56.5678633,59.5
52.68141952,,51.90863218,51.03424665,52.1464121,52.6
54.25126935,,54.73880923,57.2563002,55.66470808,58.01
53.27980682,,48.94642517,53.73257099,52.13322911,52.23
45.95527906,,47.00071267,47.09031545,46.71770036,47.06
56.77223759,,56.37195723,55.38304347,56.18968441,60.92
46.6246683,,49.73290931,48.54142787,47.76868456,44.17
51.19724183,,51.33125802,52.10389273,51.52188527,49.98
57.73157988,,56.56162354,54.72417613,56.00231649,61.59
58.45491395,,57.43642567,57.26516663,57.70597812,59.96
51.00548102,,55.37026397,53.54539075,53.26154106,46.04
57.87150323,,55.8629402,57.66706544,57.03692336,57.42
52.95646943,,49.71877876,54.25012909,52.5648681,52.23
52.63209466,,54.56079295,53.05977346,53.53869728,60.65
57.39366414,,57.48836438,58.83933691,56.79502113,59.96
56.29149439,,57.54905638,59.00766312,56.5844358,36.05
54.21132593,,52.84568773,54.56333012,54.06312859,52.54
50.93948592,,52.75804161,47.62410963,49.5069841,39.96
53.28702365,,51.81215586,52.24418611,52.486301,52.6
49.78062203,,51.59112875,50.03185936,50.48487078,49.98
51.32619059,,55.3531825,55.2190609,53.94283781,46.04
47.07314584,,50.30406246,43.9904838,46.76025564,44.17
50.6785528,,57.21388615,56.27569881,55.55267352,59.96
56.09422307,,56.31141487,55.04429507,55.89163981,56.82
58.55618942,,56.54081397,55.2223338,56.60324011,61.59
48.81075324,,51.60998995,49.38520852,49.46291834,45.94
60.66638984,,57.45517737,55.60798747,58.30997168,59.96
54.03652229,,54.31804696,54.44164644,53.95866362,52.37
53.07225199,,57.4571522,56.59630534,56.25451862,59.96
50.49780727,,53.63508781,54.20014704,52.97684149,51.4
45.66763686,,49.73002326,48.15610612,47.82270481,44.17
52.81105085,,54.76168485,55.26480993,54.49357375,51.4
52.67848101,,51.4862865,52.27391217,51.91765161,49.98
55.26570035,,55.04811565,55.10423885,55.08857422,60.92
50.66947022,,53.23323595,54.86030622,53.09804324,51.4
59.52272976,,54.98538973,54.54325418,55.9879378,69.09
58.41861282,,57.44655227,57.67699151,58.11407048,59.96
54.9540614,,54.72743209,55.92336941,55.66688059,56.61
51.45262504,,55.36510434,55.91518032,54.05369916,46.04
59.06354541,,57.46805499,57.8330718,58.71491242,59.96
54.41666294,,52.63276099,54.42956453,53.76284604,56.61
52.08396164,,51.08509056,49.58646987,50.0118022,45.94
59.57333458,,57.46597986,59.13037965,58.71447268,59.96
46.07566616,,46.98450912,46.18147543,46.46179807,47.06
50.11281448,,51.1701887,49.53379125,50.22829701,49.98
56.50893865,,55.85492727,57.53239176,56.91306875,57.42
54.30478185,,57.61795795,57.36426948,55.71263326,36.05
53.66433304,,51.27433793,51.8706198,52.4732034,45.94
51.2421492,,52.48068703,52.60677084,52.36294578,52.54
46.83853583,,53.56267332,52.04196922,51.41947122,46.04
54.54610557,,52.78936714,54.29585318,53.68130326,52.54
49.92901837,,53.63627728,54.06865335,52.70729998,51.4
52.32643891,,51.61431401,48.87137433,50.57696393,57.01
55.33166703,,55.29203791,55.39038856,55.38760409,71.02
51.74038726,,51.92843704,52.35592523,52.15025308,52.6
50.30283339,,52.4746568,52.48819661,51.9604874,52.54
44.80083969,,48.85376433,45.18018115,46.25573698,44.58
48.18859711,,50.03048005,47.2295807,48.13126712,44.17
53.48490781,,51.5082926,51.14684248,52.10615665,49.98
53.30391956,,54.71197801,55.11482949,54.69119552,58.01
47.14199168,,50.72231539,50.39540621,49.63617806,49.98
53.64555033,,54.71197801,56.24812197,55.06045565,58.01
48.34148775,,51.534838,49.48610127,50.07605901,49.98
50.8172816,,52.76327307,47.55566786,49.46348577,39.96
51.7286602,,52.74141995,48.41663626,50.0798323,39.96
52.44908733,,56.04028194,52.69717562,53.91762511,46.04
49.41258469,,49.71065767,47.51275301,48.88777048,44.17
48.74151224,,51.67437827,52.60043738,51.57809842,60.92
45.89692696,,48.08986189,48.38723184,47.34454359,47.06
55.22573501,,56.03711516,54.78137046,55.39046503,56.82
50.58514812,,51.29914511,50.41204744,50.84988438,49.98
58.58840684,,57.46004329,57.37381751,58.21785637,59.96
52.56665212,,51.67062805,51.49175765,51.92620316,52.6
51.20931947,,47.05728733,51.56855546,50.60890699,52.23
55.60290079,,55.99035306,54.9448776,55.55300318,57.04
50.61973456,,52.75463005,47.94297069,49.42174107,39.96
58.89408293,,56.32284032,55.11992711,56.69567277,56.61
51.51939007,,52.60791567,52.70928099,52.33096566,52.54
53.03642431,,50.85670453,53.65148889,52.8207475,46.04
56.925336,,56.6807137,56.0635887,56.30428962,59.26
49.51773904,,51.56758755,51.94732594,50.12273546,45.94
58.54856735,,57.46824884,55.37809119,57.92890539,59.96
49.66076642,,51.6900738,49.9600575,49.90933718,39.96
60.85663168,,57.48041887,58.26673702,59.11833709,59.96
53.9980208,,52.70265775,53.30633193,53.33469026,52.54
54.67460284,,56.56939557,54.65221413,54.96024235,57.8
49.97557747,,51.20383306,51.32593578,50.80381424,52.6
44.82256809,,48.85653956,48.28459732,47.22678538,44.58
51.82987723,,51.69689053,48.22410722,50.2064372,39.96
51.28829066,,52.42074061,54.75601302,53.29840323,56.61
52.92836041,,53.89185853,55.44619011,53.86019938,52.37
52.30686901,,46.89783711,50.23670948,50.56358643,55.14
54.93261068,,53.60479254,57.20100655,54.76355695,52.37
56.0416481,,57.59560884,58.69102566,56.46334137,36.05
55.03060393,,50.93813216,51.17032395,52.23249545,45.94
51.21070006,,52.63276099,53.57610664,52.79387014,56.61
45.66770298,,49.73121186,48.44011034,47.61449383,34.15
55.89222068,,54.6381193,54.96437595,55.14044621,56.82
51.2699587,,51.80527699,51.36398787,51.36915643,52.54
48.64407082,,48.83909885,50.54998521,48.05511554,38.22
54.14321154,,50.64061097,50.09986062,51.48804195,49.98
57.32147912,,55.75493146,52.67469819,55.12371597,59.26
51.02851293,,51.66256838,53.3193238,52.38503957,60.92
49.77930085,,51.52969386,49.76485528,50.70448076,49.98
56.11521723,,56.03601295,55.19398692,56.08737723,56.82
51.79872644,,51.76877376,50.9810724,51.7125494,52.54
49.48266757,,51.53848369,50.57687579,50.78121926,49.98
51.40521475,,57.46004329,56.7098088,55.86995596,59.96
54.7341279,,49.72632943,54.54721141,53.00849425,52.23
54.1712025,,56.02573035,53.9667371,55.03002437,56.82
53.85228153,,54.75581373,57.47655177,55.20244876,51.4
43.55562842,,48.1249089,46.14389773,46.49104043,47.06
55.17800452,,54.07215483,55.25430103,55.18572482,58.01
51.96702742,,51.62806851,51.71382799,51.58354367,52.6
49.76959847,,51.49141247,50.22342965,51.10706243,49.98
52.59173767,,51.65622626,50.35487294,51.85384869,57.01
54.08199735,,51.01560457,53.02652605,52.6595857,45.94
46.16882971,,49.75333668,47.45958386,47.61430735,34.15
57.80878531,,57.45472159,55.94281416,57.49420543,59.96
51.02996533,,51.79152417,52.54025118,52.00829097,52.6
53.66259306,,54.50064508,55.45179008,54.62402762,52.37
46.65437296,,48.23381347,48.53744324,47.72998032,38.22
52.78760062,,52.73769622,48.22284241,50.16991211,39.96
53.98878094,,56.39898584,56.66011004,55.88958034,60.92
55.87974875,,55.96344925,54.94100373,55.67099432,57.04
60.68567631,,57.44568659,57.89745715,58.76294048,59.96
52.6838071,,54.30392522,54.31091643,53.72171497,52.37
55.07038667,,55.07739227,56.41149464,55.36638523,56.82
48.4729033,,50.72057143,49.04246204,49.50568708,49.98
60.90489793,,57.46004329,59.30022375,59.39246833,59.96
51.60138439,,51.97897408,51.99884887,50.88542638,47.43
58.44016486,,57.46521541,56.91051483,57.9096305,59.96
52.65051007,,51.83785319,51.96589566,52.35486428,52.6
52.1342552,,50.53200074,52.88186434,51.04217871,46.04
57.63496131,,57.16383659,56.5192971,56.28559045,59.96
54.32148543,,51.63619364,48.51384059,51.65447849,57.01
47.56933048,,50.01477528,48.23876954,48.55191392,45.94
56.34087008,,57.10568434,56.74741555,56.47422685,59.26
57.87121497,,54.66954412,53.2887687,54.58272811,60.65
54.97350767,,57.36700145,58.67592447,57.3507719,59.96
54.8227943,,53.21095796,55.21424612,54.21307449,51.32
56.83246856,,55.85220383,57.57441354,56.75485572,57.42
51.91703586,,52.38351027,52.38150848,52.30550926,52.54
49.62403439,,51.74243213,51.3843734,51.32270559,52.54
45.29244914,,50.10577165,51.54130326,49.09938794,45.94
53.6048759,,54.33921414,55.36957135,54.56887878,51.4
53.2161982,,51.90115084,51.35957179,52.22495697,52.6
60.08322654,,57.45472159,60.64522981,59.62163937,59.96
52.84952462,,51.66141104,52.26367341,52.33744558,52.6
53.51302149,,51.350628,53.44445787,52.72082015,52.6
60.19775657,,57.43974059,59.68351454,59.64495443,59.96
59.71931183,,57.43974059,58.82513947,58.75406792,59.96
57.29856772,,55.29127893,54.72010678,55.62300092,71.02
56.86536623,,55.81213784,57.15955389,56.4936614,57.42
47.59645346,,53.57764542,53.21655393,51.4489571,46.04
50.75785601,,52.35636115,52.1817662,50.72605455,47.43
46.98029846,,48.82400979,47.02984091,46.77491434,38.22
58.01766346,,57.48395686,57.45973199,57.92903546,59.96
46.0252838,,50.07448623,47.26492663,47.54832684,45.94
57.29898151,,57.46824884,57.74688198,57.4472094,59.96
50.21393466,,51.65213227,52.63381155,51.62897015,52.6
58.6344055,,55.8495998,58.07601077,57.34781583,57.42
56.66105452,,55.8495998,58.206067,56.9903235,57.42
52.55451299,,51.90630795,52.48720053,52.25729655,52.6
56.33311855,,54.95125169,54.32653797,54.68119639,57.8
53.64563529,,51.64078535,49.13333056,51.79775922,57.01
49.03626134,,51.11574049,48.88764406,50.10426764,52.16
55.11631038,,54.07305255,53.98849322,54.72585387,58.01
45.44688294,,50.09813642,50.96722621,49.27676585,45.94
47.52092077,,48.11175923,48.27839474,48.10222854,47.06
47.73606804,,49.7380967,46.33205683,47.9023793,44.17
52.38206549,,51.93906344,50.41797025,50.90992211,47.43
48.88920668,,50.93159036,50.49149448,50.7265945,52.6
48.50583908,,51.35743646,51.39728427,50.80800675,52.16
54.91522475,,54.32319994,54.8960196,54.56692358,52.37
57.71072069,,55.85006928,57.90694402,57.05806386,57.42
52.71711159,,54.55487567,52.59583862,53.3479875,60.65
48.2180054,,51.35560124,50.27237746,50.50172231,55.14
57.66201669,,55.83903011,56.88617981,56.67124505,57.42
56.88297982,,54.54594484,52.33753045,54.76714159,57.8
51.23182399,,51.83211012,50.64473509,51.29909506,52.54
53.22435959,,50.69719048,50.51166215,51.22861029,49.98
46.88664147,,49.72519026,49.44724908,48.17557319,44.17
50.3638625,,49.46777314,46.96732178,47.89587152,44.58
47.40632847,,51.48062042,48.55877771,50.06452759,49.14
54.34198966,,51.15902428,48.55877771,51.71804385,57.01
57.18402673,,55.83323065,57.82756141,56.58089316,57.42
52.78389,,54.55023685,51.10475645,53.05676767,60.65
60.41095793,,57.43974059,59.08455039,59.10495518,59.96
57.76549212,,57.43974059,57.67133953,57.89173045,59.96
50.8683547,,50.79480824,51.8272235,50.82840244,45.94
56.68201607,,54.270946,54.81341545,55.4098983,58.01
48.58797583,,49.96983529,50.62229628,50.56590756,45.94
55.45289004,,57.59833843,57.92921204,56.13486488,36.05
50.90555442,,50.58332247,48.64349033,49.81627711,49.14
51.52954602,,48.66012108,51.50226082,50.8284985,52.23
52.5105249,,54.56067902,52.74220701,53.09748563,61.59
46.37079194,,46.99933571,44.72913278,46.49430247,47.06
51.94809851,,52.23469513,52.60361063,51.93473237,52.54
44.56373532,,50.10892471,51.26671274,48.93937148,45.94
52.66110117,,51.34612098,51.26999539,51.62609755,52.16
47.16877725,,50.27081627,47.6310894,47.61707471,44.17
58.01668116,,57.44568659,56.61681883,57.93122574,59.96
56.04407102,,56.90864254,54.65806024,56.17431489,57.04
58.41319553,,55.68601901,54.92627527,55.47517928,61.59
54.77289225,,50.5067511,51.49594273,52.43145335,61.59
57.86642001,,57.44613666,57.87976832,57.96454519,59.96
55.43355804,,55.01496677,55.77612779,55.3598342,56.82
56.85809148,,55.86086015,58.16169901,57.08475776,57.42
47.78508123,,50.26556775,46.74429838,47.96236666,47.06
54.31866867,,54.72743209,57.15572013,55.48694984,56.61
55.96741921,,57.44655227,58.1021834,57.30291309,59.96
52.14355773,,51.61578452,52.54313821,52.27336028,52.6
52.64407038,,51.42301621,54.55323392,52.66995723,52.16
51.36295469,,52.60791567,52.19667309,52.12084341,52.54
58.28066832,,56.32284032,58.55678342,57.51463524,56.61
52.85861001,,55.39160859,53.35202128,53.93520995,56.61
54.38617442,,51.55417813,51.51725707,52.30875811,49.98
51.38662589,,52.85284252,54.20580746,52.9478084,51.32
57.11770876,,57.4573237,55.33669043,56.94048673,59.96
56.66683225,,55.85006928,57.62708331,56.95996238,57.42
54.16550178,,54.32319994,54.10383124,53.9938718,52.37
60.25469104,,57.45517737,58.24991928,58.8174247,59.96
54.3540542,,54.45643599,54.6783206,54.39964838,52.37
57.08934357,,55.85492727,56.21844785,56.64359456,57.42
48.42510079,,51.1701887,50.02884999,49.90513851,49.98
58.07923361,,57.46004329,57.87053252,58.00551012,59.96
52.13506417,,51.56296486,52.92392716,52.25837403,49.98
47.7444085,,49.72342473,48.43747679,48.19423172,34.15
51.60327952,,54.59755655,53.72543277,53.13209378,60.65
53.36627583,,49.54957232,53.77414225,52.68110989,52.23
48.97249252,,50.3618321,47.81609931,48.52867246,44.17
57.73342999,,55.2050996,53.33670946,54.79677817,59.26
53.82650115,,54.7581063,55.73847829,54.86473323,60.92
56.14450524,,54.54078033,52.26870089,54.37285697,57.8
57.15443804,,57.44413303,58.20181832,57.7616148,59.96
53.41121611,,51.42665167,49.50624323,50.31981315,45.94
54.80188424,,51.03271133,52.48885126,52.09479536,45.94
49.69197233,,51.17361536,48.11017059,50.13713814,52.6
59.03387675,,56.32272409,59.37004689,57.68403681,56.61
56.28032186,,55.84971406,57.52697284,56.79527457,57.42
50.21933715,,51.73898301,50.6059795,51.25554929,52.54
59.14760332,,56.66500262,55.10970728,56.15261613,61.59
55.82854383,,55.19574883,56.98714056,55.42489613,51.32
47.63600226,,51.63421434,49.98943764,49.08430464,45.94
50.99313242,,51.64730489,51.61886645,51.16204184,49.98
52.00555528,,52.58902869,53.7041327,52.8971363,52.54
57.88994266,,57.45483158,57.8963534,58.03507312,59.96
51.68631669,,52.00535807,53.95903316,52.50771352,47.43
54.25221858,,54.20929001,55.20895751,54.74199397,58.01
49.88976864,,51.58088102,48.81677693,50.08755597,49.98
51.1808841,,51.68847222,51.09925529,51.55557225,52.6
58.21129875,,55.8495998,56.77881241,56.95737041,57.42
51.67868175,,51.660067,52.27702071,51.96522165,52.6
58.96627661,,57.45483158,57.36509818,58.44595439,59.96
51.4436634,,51.76106746,51.07933729,51.34149128,52.54
45.37578045,,47.59179684,46.23679204,46.94671203,49.14
55.09130563,,55.30811082,54.03242017,54.93538108,71.02
58.15695991,,56.57024539,55.9837117,56.79239579,61.59
52.0628547,,52.34474503,52.53418441,52.11672892,52.54
51.69816952,,50.98571164,54.15149208,52.09301577,45.94
54.56995906,,54.77380194,55.86086594,55.0162945,51.4
48.88468737,,51.30192669,51.9233442,50.77390344,52.6
45.85231498,,50.20879067,50.71068962,49.31988924,45.94
55.19087862,,56.16197809,56.58727775,56.22691045,56.61
55.76179022,,55.84144748,57.29453761,56.49930283,57.42
43.13732629,,46.56073719,47.48927641,45.73687995,34.15
51.9763571,,55.42379528,53.58909588,53.62287864,56.61
58.16923827,,57.45483158,56.69487475,57.90504437,59.96
52.13679221,,52.37913358,53.50889696,52.53241881,52.54
52.10791689,,55.75313977,54.45057746,53.88808932,46.04
57.70587361,,57.59103458,56.58727324,56.32138665,51.4
48.28948714,,53.47481275,52.04682906,51.8589066,46.04
57.93788621,,55.8629402,57.56181482,56.90476305,57.42
53.83653607,,48.74281598,54.52443266,52.62824855,52.23
51.7207201,,47.3101037,49.48624077,50.3326834,55.14
49.19601737,,53.47460373,51.49295959,50.94833389,46.04
56.3479421,,56.40312282,56.74914059,57.49883823,61.59
53.21020399,,54.22776989,54.56994519,54.17448337,69.09
53.56176437,,51.64722521,52.25061025,52.39930118,52.6
52.30121798,,54.71976169,54.59724302,53.76097501,60.65
52.76225773,,54.77251633,54.099044,53.72671643,51.4
54.79473249,,51.6365809,50.99534945,52.39326429,57.01
58.84525663,,57.43684491,59.34084621,57.36180363,59.96
45.0159619,,46.98119908,48.73738982,46.5599878,47.06
59.14454881,,56.58785824,55.75463823,56.68036767,61.59
44.45278893,,50.26176317,47.34735671,47.00590595,44.17
57.81244852,,56.37958132,58.54125446,57.7474949,56.61
51.07818557,,53.53781882,53.687096,51.98275109,46.04
60.01123477,,57.46805499,57.24751791,58.69443487,59.96
48.60539332,,50.28891198,48.30192368,48.72559206,47.06
50.55813658,,50.74830796,51.61389903,50.81684501,45.94
57.27237793,,57.4449045,55.69160658,57.02871934,59.96
57.42211528,,55.83462431,57.38769341,56.7108886,57.42
54.28580764,,51.14773388,50.68339851,52.22362657,57.01
55.06529823,,56.38597105,57.32900113,55.52208681,56.61
50.13567929,,51.05382911,49.59468137,50.51041657,52.16
57.73006599,,55.85048461,57.57010615,56.75001033,57.42
55.88228384,,53.7874864,55.02511818,55.02591131,56.82
54.04260694,,52.21275915,51.70862105,53.15327724,59.26
50.01909727,,54.26296797,53.68610367,53.15278538,69.09
46.27403336,,48.80544615,48.12207555,46.94241514,38.22
49.2924433,,50.72057143,47.88976282,49.48873456,49.98
58.91516478,,57.46004329,59.12759387,58.68560769,59.96
50.1006924,,51.5995628,49.98879017,50.45420661,49.98
56.68209078,,55.85492727,56.77862328,56.74744491,57.42
46.7260845,,49.73290931,47.36527702,48.01040016,44.17
51.68451965,,51.59507833,53.1231689,52.0639555,49.98
55.46259221,,54.56749326,54.70119784,54.55929401,57.8
53.59704571,,51.32289271,50.60273275,51.93009677,52.16
55.67244675,,55.85006928,55.60569311,55.65705503,57.42
59.01040156,,56.16494008,54.03042765,56.00348814,52.37
54.03051013,,52.80867544,53.99343009,53.92084159,52.54
54.76323382,,55.30119977,54.75506128,55.26488202,71.02
60.38135535,,57.45472159,59.10703921,59.00661063,59.96
51.87077558,,51.90115084,51.71168722,51.89029842,52.6
46.36088397,,50.12861372,47.49928043,47.94140086,45.94
45.87472481,,48.12368702,44.94477968,46.21524852,47.06
46.96291425,,48.61552105,46.90709165,46.78860338,44.58
52.11904509,,51.79233767,51.03864853,51.35038077,52.54
52.28078961,,51.9122982,51.39882828,51.78471437,52.6
53.15924985,,54.73806154,54.81081122,54.84765545,58.01
56.2044954,,57.08865148,56.7027013,57.06928034,59.26
59.25333247,,57.44116911,57.34419515,58.44724786,59.96
55.75927333,,55.84971406,58.21243953,56.79577039,57.42
51.30785083,,52.36250176,50.93733226,51.8108498,52.54
51.16945545,,52.36409128,52.85399573,52.17507794,52.54
58.18039718,,57.45483158,58.0120346,58.20871399,59.96
50.81398292,,53.90009858,54.45888257,53.10802383,52.37
52.31155685,,52.37031415,52.28274718,52.4522977,52.54
57.81519165,,55.85492727,57.89536741,57.16092088,57.42
51.38881425,,51.30431192,51.03613321,51.24373251,49.98
52.75753703,,54.60338706,52.61543485,53.41838655,60.65
56.26391674,,55.34571425,59.09892893,56.1014368,51.32
53.73142339,,51.72272151,53.82441678,52.99221973,52.6
51.56871688,,54.73806154,55.63123886,54.54654582,58.01
45.27683506,,48.2438682,49.33997023,47.59618014,38.22
49.59009908,,52.02318062,50.49234709,50.21754054,47.43
42.15548693,,47.01575906,47.05026587,46.09795111,49.14
44.70637977,,49.46486433,47.05026587,47.20765548,47.06
50.75506079,,51.72545849,51.77254472,51.61119842,52.54
49.27662577,,51.7220944,51.65379875,50.69094254,49.98
55.83541699,,55.83462431,57.30091346,56.71908071,57.42
60.4031913,,57.4449045,58.44424355,58.97382895,59.96
56.17694112,,56.51169278,54.38509761,55.44554993,57.8
48.77332543,,51.50577651,50.50455154,50.41100002,49.98
47.49007715,,50.25503664,49.66855291,49.42658174,49.98
57.96685546,,56.56629099,54.20523033,56.19842758,61.59
53.74824435,,56.4627152,56.37423331,55.73085736,56.82
59.58111592,,57.44613666,58.08329376,58.50796152,59.96
53.33780284,,49.71664069,54.77210143,52.70168166,52.23
57.22973176,,57.39803048,58.36599546,57.86068962,59.96
58.60833459,,57.46824884,57.23983042,57.92948023,59.96
48.13335111,,51.56758755,49.73365388,49.25356297,45.94
52.71386774,,54.33389981,55.17140717,53.89817356,52.37
51.7123167,,51.445284,52.60753314,52.13013657,52.16
55.26237504,,55.84971406,57.14506096,56.4179836,57.42
53.19620575,,52.38430504,54.49424329,53.1260963,52.54
52.45001606,,51.67437827,52.70029983,52.51594613,60.92
46.27488975,,50.2529966,45.45121175,46.85170107,44.17
45.56466976,,47.68042641,47.80183995,48.30084097,55.14
58.37192649,,56.57142248,54.44066231,55.7709523,61.59
56.28068353,,56.99045043,56.51110827,56.93569417,57.04
45.02178298,,50.08810013,51.43939771,48.49568185,45.94
55.7164128,,57.43974059,59.27393455,57.90814895,59.96
59.11521865,,57.43974059,58.20253257,58.20448883,59.96
57.17216789,,57.15209399,55.91157656,56.44803352,57.8
54.95359084,,57.44413303,55.02887126,56.23827679,59.96
58.35701717,,57.46597986,58.03816772,58.04001265,59.96
46.34228912,,46.98450912,45.1815356,46.29500831,47.06
53.02881768,,54.5089162,55.95842858,54.75398771,52.37
41.70732651,,46.56936817,49.63012011,45.93174727,34.15
50.58170388,,52.01620877,52.51027177,51.82328076,47.43
58.00753127,,56.05545113,55.05187476,56.0721967,52.37
57.13287023,,57.15209399,54.64226169,56.26930166,57.8
61.41993413,,57.44413303,57.5921025,58.95799667,59.96
52.53230065,,51.687268,51.87110446,52.099183,52.6
53.31319945,,54.54803886,52.98350918,53.63981578,60.65
52.79597259,,50.9911133,50.04797146,51.3585285,49.98
52.92551138,,51.51992208,52.15036549,52.09733973,49.98
57.59887501,,55.83860135,56.83605273,56.48657868,57.42
54.02094928,,51.77365824,53.76177001,53.31344894,58.01
50.93075791,,50.54837017,51.41228458,50.67722832,45.94
51.29576743,,51.54626642,52.58857933,51.67622094,52.6
56.10763851,,50.64058259,53.11364067,53.24453458,61.59
56.77347293,,55.83132236,55.96335012,55.92111648,57.42
54.69424919,,51.15608587,47.8086729,51.61451368,57.01
52.60082599,,52.50843409,51.72823652,52.47544386,52.54
51.83166935,,48.60992708,52.29488275,51.54842911,52.23
52.50550904,,55.98587611,54.17920344,53.9767328,46.04
58.04789082,,57.44613666,56.94577277,57.68824116,59.96
54.47524538,,56.4627152,54.38460634,55.41619709,56.82
51.29572261,,50.52423002,49.41063688,49.27500545,45.94
58.35704043,,57.46824884,59.02530793,58.24419158,59.96
59.39680644,,56.38417024,57.16226735,57.48792202,56.61
45.51781565,,48.09016566,46.99464674,47.05886095,47.06
54.55451046,,51.64145317,48.91159013,51.97021125,57.01
58.16099125,,55.84133128,55.55383673,55.73027353,57.42
57.32152509,,55.83462431,56.95097127,56.91920212,57.42
60.17736614,,57.4449045,60.50956745,59.50486035,59.96
49.42950397,,52.31994964,51.41893633,50.94277705,47.43
45.16001452,,50.03071488,50.10503928,48.01203488,45.94
53.63332073,,56.46788402,56.29952789,55.72540974,56.82
58.15505809,,55.84101881,56.03911967,56.66868387,57.42
49.32498533,,54.22476426,53.36601831,52.48988414,69.09
